seed,design,N,alpha,x,n,estimator,pilot_rule,mu_hat,variance,rel_sd,ci_low,ci_high,rho_squared,runtime_seconds,centering_status,run_id,config_hash,git_hash,code_version,run_timestamp
3153149895,surrogate_loss,3,2.0,10.0,5000,cv_loss,sample_split_sqrt,0.04065041778887729,0.00017800524574575026,0.00467442210868026,0.04027799089762131,0.04102284468013327,0.011633149796136293,0.0,sample_split,F6_default,32860d46c8a4279928e819f5cbb9bf38038f59beca455e14c0cde2c52b1302fe,ff4006c,0.1.0,2026-05-26T14:39:39+00:00
3153149895,surrogate_second_largest_shift,3,2.0,10.0,5000,cv_second_largest_shift,sample_split_sqrt,0.019365574878062067,0.20844950940936796,0.33577362956711265,0.00662100831046397,0.03211014144566016,0.8851328649553715,0.0,sample_split,F6_default,32860d46c8a4279928e819f5cbb9bf38038f59beca455e14c0cde2c52b1302fe,ff4006c,0.1.0,2026-05-26T14:39:39+00:00
3153149895,surrogate_max_coord,3,2.0,10.0,5000,cv_max_coord,sample_split_sqrt,0.042689488035251896,8.91141174717922e-05,0.003149407440355674,0.042425977558571054,0.04295299851193274,0.5999460248645906,0.0,sample_split,F6_default,32860d46c8a4279928e819f5cbb9bf38038f59beca455e14c0cde2c52b1302fe,ff4006c,0.1.0,2026-05-26T14:39:39+00:00
4186225163,surrogate_loss,3,2.0,10.0,5000,cv_loss,sample_split_sqrt,0.04131056529335511,0.00020625857898820635,0.0049513247631506,0.04090967029119341,0.04171146029551681,0.012047446935956323,0.0,sample_split,F6_default,32860d46c8a4279928e819f5cbb9bf38038f59beca455e14c0cde2c52b1302fe,ff4006c,0.1.0,2026-05-26T14:39:39+00:00
4186225163,surrogate_second_largest_shift,3,2.0,10.0,5000,cv_second_largest_shift,sample_split_sqrt,0.03527330326422025,0.03259476229612795,0.0728961039230618,0.030233674564583674,0.040312931963856824,0.6125669006922012,0.0,sample_split,F6_default,32860d46c8a4279928e819f5cbb9bf38038f59beca455e14c0cde2c52b1302fe,ff4006c,0.1.0,2026-05-26T14:39:39+00:00
4186225163,surrogate_max_coord,3,2.0,10.0,5000,cv_max_coord,sample_split_sqrt,0.04315373527105722,0.00010751586094047236,0.0034221135492183336,0.04286429370465754,0.043443176837456896,0.6335454961928731,0.0,sample_split,F6_default,32860d46c8a4279928e819f5cbb9bf38038f59beca455e14c0cde2c52b1302fe,ff4006c,0.1.0,2026-05-26T14:39:39+00:00
103425314,surrogate_loss,3,2.0,10.0,5000,cv_loss,sample_split_sqrt,0.04048304624079816,0.000161717539654212,0.004473855146684421,0.04012806680558384,0.04083802567601248,6.344177377350254e-05,0.0,sample_split,F6_default,32860d46c8a4279928e819f5cbb9bf38038f59beca455e14c0cde2c52b1302fe,ff4006c,0.1.0,2026-05-26T14:39:39+00:00
103425314,surrogate_second_largest_shift,3,2.0,10.0,5000,cv_second_largest_shift,sample_split_sqrt,0.03667080146668816,0.017776704766115953,0.05178235149589806,0.032949025207335676,0.04039257772604065,0.8241472811847035,0.0,sample_split,F6_default,32860d46c8a4279928e819f5cbb9bf38038f59beca455e14c0cde2c52b1302fe,ff4006c,0.1.0,2026-05-26T14:39:39+00:00
103425314,surrogate_max_coord,3,2.0,10.0,5000,cv_max_coord,sample_split_sqrt,0.04050672650531544,7.6315366954969e-05,0.003071534452777603,0.04026287208646053,0.04075058092417035,0.6397956249651537,0.0,sample_split,F6_default,32860d46c8a4279928e819f5cbb9bf38038f59beca455e14c0cde2c52b1302fe,ff4006c,0.1.0,2026-05-26T14:39:39+00:00
3709245926,surrogate_loss,3,2.0,10.0,5000,cv_loss,sample_split_sqrt,0.040783235127715874,0.00018524758892294382,0.004753036498492128,0.04040330746713038,0.041163162788301365,0.026417690686186508,0.0,sample_split,F6_default,32860d46c8a4279928e819f5cbb9bf38038f59beca455e14c0cde2c52b1302fe,ff4006c,0.1.0,2026-05-26T14:39:39+00:00
3709245926,surrogate_second_largest_shift,3,2.0,10.0,5000,cv_second_largest_shift,sample_split_sqrt,0.0347458077046893,0.03509773095531884,0.0767915880404049,0.029516259727902686,0.03997535568147591,0.7074545076141177,0.0,sample_split,F6_default,32860d46c8a4279928e819f5cbb9bf38038f59beca455e14c0cde2c52b1302fe,ff4006c,0.1.0,2026-05-26T14:39:39+00:00
3709245926,surrogate_max_coord,3,2.0,10.0,5000,cv_max_coord,sample_split_sqrt,0.041373422895631604,0.00010697121315944511,0.003560316021488903,0.041084715378415126,0.04166213041284808,0.6807211448757954,0.0,sample_split,F6_default,32860d46c8a4279928e819f5cbb9bf38038f59beca455e14c0cde2c52b1302fe,ff4006c,0.1.0,2026-05-26T14:39:39+00:00
3910125565,surrogate_loss,3,2.0,10.0,5000,cv_loss,sample_split_sqrt,0.04062249340464239,0.00017068248109946874,0.004580410875506418,0.04025780739321818,0.0409871794160666,0.04272388837334918,0.0,sample_split,F6_default,32860d46c8a4279928e819f5cbb9bf38038f59beca455e14c0cde2c52b1302fe,ff4006c,0.1.0,2026-05-26T14:39:39+00:00
3910125565,surrogate_second_largest_shift,3,2.0,10.0,5000,cv_second_largest_shift,sample_split_sqrt,0.03295706980105856,0.03416264230927854,0.07987367658495963,0.02779765603266312,0.038116483569454,0.6828674852814884,0.0,sample_split,F6_default,32860d46c8a4279928e819f5cbb9bf38038f59beca455e14c0cde2c52b1302fe,ff4006c,0.1.0,2026-05-26T14:39:39+00:00
3910125565,surrogate_max_coord,3,2.0,10.0,5000,cv_max_coord,sample_split_sqrt,0.04041977233702759,7.972816823652557e-05,0.0031462162544613243,0.0401705250014224,0.040669019672632784,0.6925138089083982,0.0,sample_split,F6_default,32860d46c8a4279928e819f5cbb9bf38038f59beca455e14c0cde2c52b1302fe,ff4006c,0.1.0,2026-05-26T14:39:39+00:00
2252857153,surrogate_loss,3,2.0,10.0,5000,cv_loss,sample_split_sqrt,0.04085086630394189,0.0001875467109500882,0.004774523064467824,0.04046858825791132,0.04123314434997247,0.00685526921525137,0.0,sample_split,F6_default,32860d46c8a4279928e819f5cbb9bf38038f59beca455e14c0cde2c52b1302fe,ff4006c,0.1.0,2026-05-26T14:39:39+00:00
2252857153,surrogate_second_largest_shift,3,2.0,10.0,5000,cv_second_largest_shift,sample_split_sqrt,0.04048540902615638,0.00018425066141930643,0.0047751007235691655,0.04010650505310155,0.040864312999211214,0.016583232463130648,0.0,sample_split,F6_default,32860d46c8a4279928e819f5cbb9bf38038f59beca455e14c0cde2c52b1302fe,ff4006c,0.1.0,2026-05-26T14:39:39+00:00
2252857153,surrogate_max_coord,3,2.0,10.0,5000,cv_max_coord,sample_split_sqrt,0.04032654611180918,9.405442938672843e-05,0.0034251148578010393,0.040055829903961775,0.04059726231965658,0.3984141041267654,0.0,sample_split,F6_default,32860d46c8a4279928e819f5cbb9bf38038f59beca455e14c0cde2c52b1302fe,ff4006c,0.1.0,2026-05-26T14:39:39+00:00
3808686105,surrogate_loss,3,2.0,10.0,5000,cv_loss,sample_split_sqrt,0.04065176522646117,0.00017086741164020828,0.00457959161911643,0.04028688170407128,0.04101664874885106,0.023512309964593685,0.0,sample_split,F6_default,32860d46c8a4279928e819f5cbb9bf38038f59beca455e14c0cde2c52b1302fe,ff4006c,0.1.0,2026-05-26T14:39:39+00:00
3808686105,surrogate_second_largest_shift,3,2.0,10.0,5000,cv_second_largest_shift,sample_split_sqrt,0.029455785248764577,0.0763606784351946,0.13361057241621419,0.02174214250837385,0.037169427989155304,0.9277679063831782,0.0,sample_split,F6_default,32860d46c8a4279928e819f5cbb9bf38038f59beca455e14c0cde2c52b1302fe,ff4006c,0.1.0,2026-05-26T14:39:39+00:00
3808686105,surrogate_max_coord,3,2.0,10.0,5000,cv_max_coord,sample_split_sqrt,0.04016446233376108,7.339963079105408e-05,0.0030379562863730837,0.039925311681853315,0.040403612985668844,0.7837155156404041,0.0,sample_split,F6_default,32860d46c8a4279928e819f5cbb9bf38038f59beca455e14c0cde2c52b1302fe,ff4006c,0.1.0,2026-05-26T14:39:39+00:00
68179006,surrogate_loss,3,2.0,10.0,5000,cv_loss,sample_split_sqrt,0.04070650169670046,0.00017220045513614387,0.004591239065044647,0.04034019759739718,0.04107280579600374,0.0017258297584966753,0.0,sample_split,F6_default,32860d46c8a4279928e819f5cbb9bf38038f59beca455e14c0cde2c52b1302fe,ff4006c,0.1.0,2026-05-26T14:39:39+00:00
68179006,surrogate_second_largest_shift,3,2.0,10.0,5000,cv_second_largest_shift,sample_split_sqrt,0.03550711762000575,0.04075074362363896,0.08097088585798701,0.02987213734080042,0.04114209789921108,0.8715690975056775,0.0,sample_split,F6_default,32860d46c8a4279928e819f5cbb9bf38038f59beca455e14c0cde2c52b1302fe,ff4006c,0.1.0,2026-05-26T14:39:39+00:00
68179006,surrogate_max_coord,3,2.0,10.0,5000,cv_max_coord,sample_split_sqrt,0.043506332368218416,7.690269957529746e-05,0.002870746604074757,0.04326154138082536,0.043751123355611474,0.5308150088448871,0.0,sample_split,F6_default,32860d46c8a4279928e819f5cbb9bf38038f59beca455e14c0cde2c52b1302fe,ff4006c,0.1.0,2026-05-26T14:39:39+00:00
2018130635,surrogate_loss,3,2.0,10.0,5000,cv_loss,sample_split_sqrt,0.04093942914815272,0.0002123315293820279,0.0050692300616319574,0.04053267510800102,0.041346183188304415,0.0010912318175016914,0.0,sample_split,F6_default,32860d46c8a4279928e819f5cbb9bf38038f59beca455e14c0cde2c52b1302fe,ff4006c,0.1.0,2026-05-26T14:39:39+00:00
2018130635,surrogate_second_largest_shift,3,2.0,10.0,5000,cv_second_largest_shift,sample_split_sqrt,0.03552194350919155,0.019351113123486283,0.05577412901818821,0.0316388521611109,0.0394050348572722,0.816241357092958,0.0,sample_split,F6_default,32860d46c8a4279928e819f5cbb9bf38038f59beca455e14c0cde2c52b1302fe,ff4006c,0.1.0,2026-05-26T14:39:39+00:00
2018130635,surrogate_max_coord,3,2.0,10.0,5000,cv_max_coord,sample_split_sqrt,0.03990570145523742,0.00011761497667782785,0.0038705519832073414,0.039602971117939284,0.040208431792535554,0.7223402779253073,0.0,sample_split,F6_default,32860d46c8a4279928e819f5cbb9bf38038f59beca455e14c0cde2c52b1302fe,ff4006c,0.1.0,2026-05-26T14:39:39+00:00
1802169776,surrogate_loss,3,2.0,10.0,5000,cv_loss,sample_split_sqrt,0.04033141133479592,0.00019899649765558648,0.004981450705554445,0.039937637053222244,0.04072518561636959,0.017745161045974685,0.0,sample_split,F6_default,32860d46c8a4279928e819f5cbb9bf38038f59beca455e14c0cde2c52b1302fe,ff4006c,0.1.0,2026-05-26T14:39:39+00:00
